subnet_address;subnet_mask;subnet_last;subnet_gw;subnet_desc;subnet_domain;subnet_org;subnet_area;subnet_vlan;subnet_vdp;subnet_zone;subnet_color;subnet_sec;subnet_poll;subnet_alarm;subnet_report;date_added;date_seen;date_checked
010.199.246.000;255.255.255.0;010.199.246.255;010.199.246.254;Aarau PA Garage Client;aa.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;2017-05-11 01:30:03;2019-02-08 01:40:12;2019-02-07 18:32:29
010.199.247.000;255.255.255.240;010.199.247.015;010.199.247.014;Aarau PA Garage AP;aa.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;2017-05-11 01:30:03;2019-02-08 01:40:12;2019-02-07 18:32:36
010.200.015.000;255.255.255.0;010.200.015.255;010.200.015.254;Luzern ISP Netz;lu.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:37
010.200.016.000;255.255.255.252;010.200.016.003;undef;Luzern ISP Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:38
010.200.016.008;255.255.255.252;010.200.016.011;undef;Luzern ISP Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:39
010.200.016.016;255.255.255.240;010.200.016.031;undef;Luzern ISP Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 20:31:12
010.200.020.000;255.255.255.0;010.200.020.255;010.200.020.254;Luzern ISP Server;lu.post.ch;RSP-Luzern;postnet;0650;post.ch;undef;violet;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:39
010.200.021.000;255.255.255.0;010.200.021.255;010.200.021.254;Luzern ISP stat. Client;lu.post.ch;RSP-Luzern;postnet;0630;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:48
010.200.028.000;255.255.255.0;010.200.028.255;010.200.028.254;Luzern ISP Client 3 ADS;lu.post.ch;RSP-Luzern;postnet;0602;post.ch;undef;white;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:49
010.200.029.000;255.255.255.0;010.200.029.255;010.200.029.254;Luzern ISP WLAN_AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:32:58
010.200.030.000;255.255.254.0;010.200.031.255;010.200.031.254;Luzern ISP Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:01
010.200.032.000;255.255.255.0;010.200.032.255;010.200.032.254;Luzern ISP IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:04
010.200.036.000;255.255.255.0;010.200.036.255;010.200.036.254;Luzern ISP Beratungscenter Video;lu.post.ch;RSP-Luzern;postnet;0645;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:05
010.200.040.000;255.255.255.0;010.200.040.255;010.200.040.254;Luzern ISP Client Admin;lu.post.ch;RSP-Luzern;postnet;0622;post.ch;undef;blue;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:06
010.200.044.000;255.255.255.0;010.200.044.255;010.200.044.254;Luzern ISP Zuko;lu.post.ch;RSP-Luzern;postnet;0646;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:10
010.204.188.000;255.255.255.252;010.204.188.003;undef;Entlebuch PM Loopback;aa.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:11
010.204.188.008;255.255.255.252;010.204.188.011;undef;Entlebuch PM Loopback;aa.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:12
010.204.188.016;255.255.255.240;010.204.188.031;undef;Entlebuch PM Transit-Sunrise;aa.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 20:31:48
010.204.189.000;255.255.255.0;010.204.189.255;010.204.189.254;Entlebuch PM IPT;aa.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:12
010.204.190.000;255.255.255.0;010.204.190.255;010.204.190.254;Entlebuch PM Client;aa.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:18
010.204.191.000;255.255.255.240;010.204.191.015;010.204.191.014;Entlebuch PM AP;aa.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:22
010.204.196.000;255.255.255.252;010.204.196.003;undef;Beromuenster ext. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:22
010.204.198.000;255.255.255.0;010.204.198.255;010.204.198.254;Beromuenster ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:23
010.204.200.000;255.255.255.252;010.204.200.003;undef;Emmenbruecke PRESTO AG Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:25
010.204.200.008;255.255.255.252;010.204.200.011;undef;Emmenbruecke PRESTO AG Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:33:25
010.204.200.016;255.255.255.240;010.204.200.031;undef;Emmenbruecke PRESTO AG Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.204.201.000;255.255.255.0;010.204.201.255;010.204.201.254;Emmenbruecke PRESTO AG IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:26
010.204.202.000;255.255.255.0;010.204.202.255;010.204.202.254;Emmenbruecke PRESTO AG Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:26
010.204.203.000;255.255.255.240;010.204.203.015;010.204.203.014;Emmenbruecke PRESTO AG AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;2016-08-10 01:30:03;2019-02-08 01:40:12;2019-02-07 18:33:30
010.204.204.000;255.255.255.252;010.204.204.003;undef;Luzern2 Universitaet Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:30
010.204.204.008;255.255.255.252;010.204.204.011;undef;Luzern2 Universitaet Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:33:31
010.204.204.016;255.255.255.240;010.204.204.031;undef;Luzern2 Universitaet Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-04-06 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.204.205.000;255.255.255.0;010.204.205.255;010.204.205.254;Luzern2 Universitaet IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:31
010.204.206.000;255.255.255.0;010.204.206.255;010.204.206.254;Luzern2 Universitaet Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:35
010.204.207.000;255.255.255.240;010.204.207.015;010.204.207.014;Luzern2 Universitaet AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:36
010.204.207.016;255.255.255.240;010.204.207.031;010.204.207.030;Luzern2 Universitaet Video;lu.post.ch;RSP-Luzern;postnet;0645;post.ch;undef;white;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:36
010.204.212.000;255.255.255.252;010.204.212.003;undef;Luzern BZR Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:37
010.204.212.004;255.255.255.252;010.204.212.007;undef;Luzern BZR Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:37
010.204.212.008;255.255.255.252;010.204.212.011;undef;Luzern BZR Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-04-11 01:30:03;2019-02-08 01:40:12;2019-02-07 18:33:38
010.204.212.016;255.255.255.240;010.204.212.031;undef;Luzern BZR Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;1;1;1;2018-09-08 01:30:04;2019-02-08 01:40:12;2019-02-07 18:33:38
010.204.213.000;255.255.255.0;010.204.213.255;010.204.213.254;Luzern BZR IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:38
010.204.214.000;255.255.255.0;010.204.214.255;010.204.214.254;Luzern BZR Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:46
010.204.215.000;255.255.255.240;010.204.215.015;010.204.215.014;Luzern BZR AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:50
010.204.215.064;255.255.255.224;010.204.215.095;010.204.215.094;Luzern BZR RFID_Reader;lu.post.ch;RSP-Luzern;postnet;0625;post.ch;undef;white;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:50
010.204.220.000;255.255.255.252;010.204.220.003;undef;Zug Beratungscenter PF Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:51
010.204.220.008;255.255.255.252;010.204.220.011;undef;Zug Beratungscenter PF Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:51
010.204.220.016;255.255.255.240;010.204.220.031;undef;Zug Beratungscenter PF Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 20:32:57
010.204.220.192;255.255.255.240;010.204.220.207;010.204.220.206;Zug Beratungscenter PF Zuko;la.post.ch;RSP-Lausanne;postnet;0646;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:51
010.204.221.000;255.255.255.0;010.204.221.255;010.204.221.254;Zug Beratungscenter PF IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:52
010.204.222.000;255.255.255.0;010.204.222.255;010.204.222.254;Zug Beratungscenter PF Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:33:56
010.204.223.000;255.255.255.240;010.204.223.015;010.204.223.014;Zug Beratungscenter PF AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:00
010.204.223.064;255.255.255.240;010.204.223.079;010.204.223.078;Zug Beratungscenter PF GA;lu.post.ch;RSP-Luzern;postnet;0694;post.ch;undef;pink;---;1;1;1;2018-02-17 01:30:03;2019-02-08 01:40:12;2019-02-07 18:34:01
010.204.232.000;255.255.255.252;010.204.232.003;undef;Adligenswil BZF Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:02
010.204.232.008;255.255.255.252;010.204.232.011;undef;Adligenswil BZF Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:34:02
010.204.232.016;255.255.255.240;010.204.232.031;undef;Adligenswil BZF Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.204.233.000;255.255.255.0;010.204.233.255;010.204.233.254;Adligenswil BZF IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:03
010.204.234.000;255.255.255.0;010.204.234.255;010.204.234.254;Adligenswil BZF Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:08
010.204.235.000;255.255.255.240;010.204.235.015;010.204.235.014;Adligenswil BZF AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:14
010.204.252.000;255.255.255.252;010.204.252.003;undef;Sursee Centralstrasse.8 Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:14
010.204.252.008;255.255.255.252;010.204.252.011;undef;Sursee Centralstrasse.8 Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:34:15
010.204.252.016;255.255.255.240;010.204.252.031;undef;Sursee Centralstrasse.8 Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.204.252.192;255.255.255.240;010.204.252.207;010.204.252.206;Sursee Centralstrasse.8 Zuko;lu.post.ch;RSP-Luzern;postnet;0646;post.ch;undef;white;---;1;1;1;2016-02-24 01:30:02;2019-02-08 01:40:12;2019-02-07 18:34:15
010.204.253.000;255.255.255.0;010.204.253.255;010.204.253.254;Sursee Centralstrasse.8 IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:16
010.204.254.000;255.255.255.0;010.204.254.255;010.204.254.254;Sursee Centralstrasse.8 Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:21
010.204.255.000;255.255.255.240;010.204.255.015;010.204.255.014;Sursee Centralstr..8 AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:22
010.205.004.000;255.255.255.252;010.205.004.003;undef;Luzern Bahnhofplatz ext. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:23
010.205.006.000;255.255.255.0;010.205.006.255;010.205.006.254;Luzern Bahnhofpl. ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:23
010.205.008.000;255.255.255.252;010.205.008.003;undef;Zug PK Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:25
010.205.008.008;255.255.255.252;010.205.008.011;undef;Zug PK Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:26
010.205.008.016;255.255.255.240;010.205.008.031;undef;Zug PK Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;2015-10-07 01:30:04;2019-02-08 01:40:12;2015-11-11 20:33:54
010.205.008.192;255.255.255.240;010.205.008.207;010.205.008.206;Zug PK Zuko;lu.post.ch;RSP-Luzern;postnet;0646;post.ch;undef;white;---;1;1;1;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:26
010.205.008.224;255.255.255.224;010.205.008.255;010.205.008.254;Zug PK Netz;lu.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;---;1;1;1;2015-10-30 01:30:03;2019-02-08 01:40:12;2019-02-07 18:34:27
010.205.009.000;255.255.255.0;010.205.009.255;010.205.009.254;Zug PK IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:27
010.205.010.000;255.255.255.0;010.205.010.255;010.205.010.254;Zug PK Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:32
010.205.011.000;255.255.255.240;010.205.011.015;010.205.011.014;Zug PK AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;2015-10-07 01:30:04;2019-02-08 01:40:12;2019-02-07 18:34:33
010.205.012.000;255.255.255.252;010.205.012.003;undef;Schwyz ext. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:34
010.205.014.000;255.255.255.0;010.205.014.255;010.205.014.254;Schwyz ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:34
010.205.024.000;255.255.255.252;010.205.024.003;undef;Ebikon ext. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:36
010.205.026.000;255.255.255.0;010.205.026.255;010.205.026.254;Ebikon ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:37
010.205.028.000;255.255.255.252;010.205.028.003;undef;Stans ext. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:38
010.205.030.000;255.255.255.0;010.205.030.255;010.205.030.254;Stans ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:39
010.205.040.000;255.255.255.252;010.205.040.003;undef;Zug4 Alpenstr. POM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:41
010.205.042.000;255.255.255.0;010.205.042.255;010.205.042.254;Zug4 Alpenstr. ext. POM;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:41
010.205.044.000;255.255.255.252;010.205.044.003;undef;Zug3 Herti Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:43
010.205.044.008;255.255.255.252;010.205.044.011;undef;Zug3 Herti Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:34:43
010.205.044.016;255.255.255.240;010.205.044.031;undef;Zug3 Herti Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.205.045.000;255.255.255.0;010.205.045.255;010.205.045.254;Zug3 Herti IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:44
010.205.046.000;255.255.255.0;010.205.046.255;010.205.046.254;Zug3 Herti Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:50
010.205.047.000;255.255.255.240;010.205.047.015;010.205.047.014;Zug3 Herti AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:52
010.205.052.000;255.255.255.252;010.205.052.003;undef;Zug1 Postplatz IMS Brandmeldeanlage Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:53
010.205.054.000;255.255.255.0;010.205.054.255;010.205.054.254;Zug1 Postplatz IMS Brandmeldeanlage Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:53
010.205.056.000;255.255.255.252;010.205.056.003;undef;Zell PM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:34:59
010.205.056.008;255.255.255.252;010.205.056.011;undef;Zell PM Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:00
010.205.056.016;255.255.255.240;010.205.056.031;undef;Zell PM Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 20:35:52
010.205.057.000;255.255.255.0;010.205.057.255;010.205.057.254;Zell PM IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:00
010.205.058.000;255.255.255.0;010.205.058.255;010.205.058.254;Zell PM Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:39
010.205.059.000;255.255.255.240;010.205.059.015;010.205.059.014;Zell PM AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:48
010.205.060.000;255.255.255.252;010.205.060.003;undef;Zell (LU) Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:49
010.205.060.008;255.255.255.252;010.205.060.011;undef;Zell (LU) Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:35:49
010.205.060.016;255.255.255.240;010.205.060.031;undef;Zell (LU) Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.205.061.000;255.255.255.0;010.205.061.255;010.205.061.254;Zell (LU) IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:50
010.205.062.000;255.255.255.0;010.205.062.255;010.205.062.254;Zell (LU) Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:58
010.205.064.000;255.255.255.252;010.205.064.003;undef;Wolhusen Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:35:59
010.205.064.008;255.255.255.252;010.205.064.011;undef;Wolhusen Loopback;lu.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 18:36:00
010.205.064.016;255.255.255.240;010.205.064.031;undef;Wolhusen Transit-Sunrise;lu.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.205.065.000;255.255.255.0;010.205.065.255;010.205.065.254;Wolhusen IPT;lu.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:36:00
010.205.066.000;255.255.255.0;010.205.066.255;010.205.066.254;Wolhusen Client;lu.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:36:11
010.205.067.000;255.255.255.240;010.205.067.015;010.205.067.014;Wolhusen AP;lu.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 18:36:13
